"V1" "V2" "V3" "V4"
11896 1.380533 0.4937353 0.01
11897 1.380533 0.4937353 0.01
11898 1.380533 0.4937353 0.01
11899 1.380533 0.4937353 0.01
11900 1.380533 0.4937353 0.01
11901 1.380533 0.4937353 0.01
11902 1.380533 0.4937353 0.01
11903 1.380533 0.4937353 0.01
11904 1.380533 0.4937353 0.01
11905 1.380533 0.4937353 0.01
11906 1.380533 0.4937353 0.01
11907 1.380533 0.4937353 0.01
11908 1.380533 0.4937353 0.01
11909 1.380533 0.4937353 0.01
11910 1.380533 0.4937353 0.01
11911 1.380533 0.4937353 0.01
11912 1.380533 0.4937353 0.01
11913 1.380533 0.4937353 0.01
11914 1.380533 0.4937353 0.01
11915 1.380533 0.4937353 0.01
11916 1.380533 0.4937353 0.01
11917 1.380533 0.4937353 0.01
11918 1.380533 0.4937353 0.01
11919 1.380533 0.4937353 0.01
11920 1.380533 0.4937353 0.01
11921 1.380533 0.4937353 0.01
11922 1.380533 0.4937353 0.01
11923 1.380533 0.4937353 0.01
11924 1.380533 0.4937353 0.01
11925 1.380533 0.4937353 0.01
11926 1.380533 0.4937353 0.01
11927 1.380533 0.4937353 0.01
11928 1.380533 0.4937353 0.01
11929 1.380533 0.4937353 0.01
11930 1.380533 0.4937353 0.01
11931 1.380533 0.4937353 0.01
11932 1.380533 0.4937353 0.01
11933 1.380533 0.4937353 0.01
11934 1.380533 0.4937353 0.01
11935 1.380533 0.4937353 0.01
11936 1.380533 0.4937353 0.01
11937 1.380533 0.4937353 0.01
11938 1.380533 0.4937353 0.01
11939 1.380533 0.4937353 0.01
11940 1.380533 0.4937353 0.01
11941 1.380533 0.4937353 0.01
11942 1.380533 0.4937353 0.01
11943 1.380533 0.4937353 0.01
11944 1.380533 0.4937353 0.01
11945 1.380533 0.4937353 0.01
11946 1.380533 0.4937353 0.01
11947 1.380533 0.4937353 0.01
11948 1.380533 0.4937353 0.01
11949 1.380533 0.4937353 0.01
11950 1.380533 0.4937353 0.01
11951 1.380533 0.4937353 0.01
11952 1.380533 0.4937353 0.01
11953 1.380533 0.4937353 0.01
11954 1.380533 0.4937353 0.01
11955 1.380533 0.4937353 0.01
11956 1.380533 0.4937353 0.01
11957 1.380533 0.4937353 0.01
11958 1.380533 0.4937353 0.01
11959 1.380533 0.4937353 0.01
11960 1.380533 0.4937353 0.01
11961 1.380533 0.4937353 0.01
11962 1.380533 0.4937353 0.01
11963 1.380533 0.4937353 0.01
11964 1.380533 0.4937353 0.01
11965 1.380533 0.4937353 0.01
11966 1.380533 0.4937353 0.01
11967 1.380533 0.4937353 0.01
11968 1.380533 0.4937353 0.01
11969 1.380533 0.4937353 0.01
11970 1.380533 0.4937353 0.01
11971 1.380533 0.4937353 0.01
11972 1.380533 0.4937353 0.01
11973 1.380533 0.4937353 0.01
11974 1.380533 0.4937353 0.01
11975 1.380533 0.4937353 0.01
11976 1.380533 0.4937353 0.01
11977 1.380533 0.4937353 0.01
11978 1.380533 0.4937353 0.01
11979 1.380533 0.4937353 0.01
11980 1.380533 0.4937353 0.01
11981 1.380533 0.4937353 0.01
11982 1.380533 0.4937353 0.01
11983 1.380533 0.4937353 0.01
11984 1.380533 0.4937353 0.01
11985 1.380533 0.4937353 0.01
11986 1.380533 0.4937353 0.01
11987 1.380533 0.4937353 0.01
11988 1.380533 0.4937353 0.01
11989 1.380533 0.4937353 0.01
11990 1.380533 0.4937353 0.01
11991 1.380533 0.4937353 0.01
11992 1.380533 0.4937353 0.01
11993 1.380533 0.4937353 0.01
11994 1.380533 0.4937353 0.01
11995 1.380533 0.4937353 0.01
11996 1.380533 0.4937353 0.01
11997 1.380533 0.4937353 0.01
11998 1.380533 0.4937353 0.01
11999 1.380533 0.4937353 0.01
12000 1.380533 0.4937353 0.01
12001 1.380533 0.4937353 0.01
12002 1.380533 0.4937353 0.01
12003 1.380533 0.4937353 0.01
12004 1.380533 0.4937353 0.01
12005 1.380533 0.4937353 0.01
12006 1.380533 0.4937353 0.01
12007 1.380533 0.4937353 0.01
12008 1.380533 0.4937353 0.01
12009 1.380533 0.4937353 0.01
12010 1.380533 0.4937353 0.01
12011 1.380533 0.4937353 0.01
12012 1.380533 0.4937353 0.01
12013 1.380533 0.4937353 0.01
12014 1.380533 0.4937353 0.01
12015 1.380533 0.4937353 0.01
12016 1.380533 0.4937353 0.01
12017 1.380533 0.4937353 0.01
12018 1.380533 0.4937353 0.01
12019 1.380533 0.4937353 0.01
12020 1.380533 0.4937353 0.01
12021 1.380533 0.4937353 0.01
12022 1.380533 0.4937353 0.01
12023 1.380533 0.4937353 0.01
12024 1.380533 0.4937353 0.01
12025 1.380533 0.4937353 0.01
12026 1.380533 0.4937353 0.01
12027 1.380533 0.4937353 0.01
12028 1.380533 0.4937353 0.01
12029 1.380533 0.4937353 0.01
12030 1.380533 0.4937353 0.01
12031 1.380533 0.4937353 0.01
12032 1.380533 0.4937353 0.01
12033 1.380533 0.4937353 0.01
12034 1.380533 0.4937353 0.01
12035 1.380533 0.4937353 0.01
12036 1.380533 0.4937353 0.01
12037 1.380533 0.4937353 0.01
12038 1.380533 0.4937353 0.01
12039 1.380533 0.4937353 0.01
12040 1.380533 0.4937353 0.01
12041 1.380533 0.4937353 0.01
12042 1.380533 0.4937353 0.01
12043 1.380533 0.4937353 0.01
12044 1.380533 0.4937353 0.01
12045 1.380533 0.4937353 0.01
12046 1.380533 0.4937353 0.01
12047 1.380533 0.4937353 0.01
12048 1.380533 0.4937353 0.01
12049 1.380533 0.4937353 0.01
12050 1.380533 0.4937353 0.01
12051 1.380533 0.4937353 0.01
12052 1.380533 0.4937353 0.01
12053 1.380533 0.4937353 0.01
12054 1.380533 0.4937353 0.01
12055 1.380533 0.4937353 0.01
12056 1.380533 0.4937353 0.01
12057 1.380533 0.4937353 0.01
12058 1.380533 0.4937353 0.01
12059 1.380533 0.4937353 0.01
12060 1.380533 0.4937353 0.01
12061 1.380533 0.4937353 0.01
12062 1.380533 0.4937353 0.01
12063 1.380533 0.4937353 0.01
12064 1.380533 0.4937353 0.01
12065 1.380533 0.4937353 0.01
12066 1.380533 0.4937353 0.01
12067 1.380533 0.4937353 0.01
12068 1.380533 0.4937353 0.01
12069 1.380533 0.4937353 0.01
12070 1.380533 0.4937353 0.01
12071 1.380533 0.4937353 0.01
12072 1.380533 0.4937353 0.01
12073 1.380533 0.4937353 0.01
12074 1.380533 0.4937353 0.01
12075 1.380533 0.4937353 0.01
12076 1.380533 0.4937353 0.01
12077 1.380533 0.4937353 0.01
12078 1.380533 0.4937353 0.01
12079 0.8136039 0.3329843 0.01
12080 0.8136039 0.3329843 0.01
12081 0.8136039 0.3329843 0.01
12082 0.8136039 0.3329843 0.01
12083 0.8136039 0.3329843 0.01
12084 0.8136039 0.3329843 0.01
12085 0.8136039 0.3329843 0.01
12086 0.8136039 0.3329843 0.01
12087 0.8136039 0.3329843 0.01
12088 0.8136039 0.3329843 0.01
12089 0.8136039 0.3329843 0.01
12090 0.8136039 0.3329843 0.01
12091 0.8136039 0.3329843 0.01
12092 0.8136039 0.3329843 0.01
12093 0.8136039 0.3329843 0.01
12094 0.8136039 0.3329843 0.01
12095 0.8136039 0.3329843 0.01
12096 0.8136039 0.3329843 0.01
12097 0.8136039 0.3329843 0.01
12098 0.8136039 0.3329843 0.01
12099 0.8136039 0.3329843 0.01
12100 0.8136039 0.3329843 0.01
12101 0.8136039 0.3329843 0.01
12102 0.8136039 0.3329843 0.01
12103 0.8136039 0.3329843 0.01
12104 0.8136039 0.3329843 0.01
12105 0.8136039 0.3329843 0.01
12106 0.8136039 0.3329843 0.01
12107 0.8136039 0.3329843 0.01
12108 0.8136039 0.3329843 0.01
12109 0.8136039 0.3329843 0.01
12110 0.8136039 0.3329843 0.01
12111 0.8136039 0.3329843 0.01
12112 0.8136039 0.3329843 0.01
12113 0.8136039 0.3329843 0.01
12114 0.8136039 0.3329843 0.01
12115 0.8136039 0.3329843 0.01
12116 0.8136039 0.3329843 0.01
12117 0.8136039 0.3329843 0.01
12118 0.8136039 0.3329843 0.01
12119 0.8136039 0.3329843 0.01
12120 0.8136039 0.3329843 0.01
12121 0.8136039 0.3329843 0.01
12122 0.8136039 0.3329843 0.01
12123 0.8136039 0.3329843 0.01
12124 0.8136039 0.3329843 0.01
12125 0.8136039 0.3329843 0.01
12126 0.8136039 0.3329843 0.01
12127 0.8136039 0.3329843 0.01
12128 0.8136039 0.3329843 0.01
12129 0.8136039 0.3329843 0.01
12130 0.8136039 0.3329843 0.01
12131 0.8136039 0.3329843 0.01
12132 0.8136039 0.3329843 0.01
12133 0.8136039 0.3329843 0.01
12134 0.8136039 0.3329843 0.01
12135 0.8136039 0.3329843 0.01
12136 0.8136039 0.3329843 0.01
12137 0.8136039 0.3329843 0.01
12138 0.8136039 0.3329843 0.01
12139 0.8136039 0.3329843 0.01
12140 0.8136039 0.3329843 0.01
12141 0.8136039 0.3329843 0.01
12142 0.8136039 0.3329843 0.01
12143 0.8136039 0.3329843 0.01
12144 0.8136039 0.3329843 0.01
12145 0.8136039 0.3329843 0.01
12146 0.8136039 0.3329843 0.01
12147 0.8136039 0.3329843 0.01
12148 0.8136039 0.3329843 0.01
12149 0.8136039 0.3329843 0.01
12150 0.8136039 0.3329843 0.01
12151 0.8136039 0.3329843 0.01
12152 0.8136039 0.3329843 0.01
12153 0.8136039 0.3329843 0.01
12154 0.8136039 0.3329843 0.01
12155 0.8136039 0.3329843 0.01
12156 0.8136039 0.3329843 0.01
12157 0.8136039 0.3329843 0.01
12158 0.8136039 0.3329843 0.01
12159 0.8136039 0.3329843 0.01
12160 0.8136039 0.3329843 0.01
12161 0.8136039 0.3329843 0.01
12162 0.8136039 0.3329843 0.01
12163 0.8136039 0.3329843 0.01
12164 0.8136039 0.3329843 0.01
12165 0.8136039 0.3329843 0.01
12166 0.8136039 0.3329843 0.01
12167 0.8136039 0.3329843 0.01
12168 0.8136039 0.3329843 0.01
12169 0.8136039 0.3329843 0.01
12170 0.8136039 0.3329843 0.01
12171 0.8136039 0.3329843 0.01
12172 0.8136039 0.3329843 0.01
12173 0.8136039 0.3329843 0.01
12174 0.8136039 0.3329843 0.01
12175 0.8136039 0.3329843 0.01
12176 0.8136039 0.3329843 0.01
12177 0.8136039 0.3329843 0.01
12178 0.8136039 0.3329843 0.01
12179 0.8136039 0.3329843 0.01
12180 0.8136039 0.3329843 0.01
12181 0.8136039 0.3329843 0.01
12182 0.8136039 0.3329843 0.01
12183 0.8136039 0.3329843 0.01
12184 0.8136039 0.3329843 0.01
12185 0.8136039 0.3329843 0.01
12186 0.8136039 0.3329843 0.01
12187 0.8136039 0.3329843 0.01
12188 0.8136039 0.3329843 0.01
12189 0.8136039 0.3329843 0.01
12190 0.8136039 0.3329843 0.01
12191 0.8136039 0.3329843 0.01
12192 0.8136039 0.3329843 0.01
12193 0.8136039 0.3329843 0.01
12194 0.8136039 0.3329843 0.01
12195 0.8136039 0.3329843 0.01
12196 0.8136039 0.3329843 0.01
12197 0.8136039 0.3329843 0.01
12198 0.8136039 0.3329843 0.01
12199 0.8136039 0.3329843 0.01
12200 0.8136039 0.3329843 0.01
12201 0.8136039 0.3329843 0.01
12202 0.8136039 0.3329843 0.01
12203 0.8136039 0.3329843 0.01
12204 0.8136039 0.3329843 0.01
12205 0.8136039 0.3329843 0.01
12206 0.8136039 0.3329843 0.01
12207 0.8136039 0.3329843 0.01
12208 0.8136039 0.3329843 0.01
12209 0.8136039 0.3329843 0.01
12210 0.8136039 0.3329843 0.01
12211 0.8136039 0.3329843 0.01
12212 0.8136039 0.3329843 0.01
12213 0.8136039 0.3329843 0.01
12214 0.8136039 0.3329843 0.01
12215 0.8136039 0.3329843 0.01
12216 0.8136039 0.3329843 0.01
12217 0.8136039 0.3329843 0.01
12218 0.8136039 0.3329843 0.01
12219 0.8136039 0.3329843 0.01
12220 0.8136039 0.3329843 0.01
12221 0.8136039 0.3329843 0.01
12222 0.8136039 0.3329843 0.01
12223 0.8136039 0.3329843 0.01
12224 0.8136039 0.3329843 0.01
12225 0.8136039 0.3329843 0.01
12226 0.8136039 0.3329843 0.01
12227 0.8136039 0.3329843 0.01
12228 0.8136039 0.3329843 0.01
12229 0.8136039 0.3329843 0.01
12230 0.8136039 0.3329843 0.01
12231 0.8136039 0.3329843 0.01
12232 0.8136039 0.3329843 0.01
12233 0.8136039 0.3329843 0.01
12234 0.8136039 0.3329843 0.01
12235 0.8136039 0.3329843 0.01
12236 0.8136039 0.3329843 0.01
12237 0.8136039 0.3329843 0.01
12238 0.8136039 0.3329843 0.01
12239 0.8136039 0.3329843 0.01
12240 0.8136039 0.3329843 0.01
12241 0.8136039 0.3329843 0.01
12242 0.8136039 0.3329843 0.01
12243 0.8136039 0.3329843 0.01
12244 0.8136039 0.3329843 0.01
12245 0.8136039 0.3329843 0.01
12246 0.8136039 0.3329843 0.01
12247 0.8136039 0.3329843 0.01
12248 0.8136039 0.3329843 0.01
12249 0.8136039 0.3329843 0.01
12250 0.8136039 0.3329843 0.01
12251 0.8136039 0.3329843 0.01
12252 0.8136039 0.3329843 0.01
12253 0.8136039 0.3329843 0.01
12254 0.8136039 0.3329843 0.01
12255 0.8136039 0.3329843 0.01
12256 0.8136039 0.3329843 0.01
12257 0.8136039 0.3329843 0.01
12258 0.8136039 0.3329843 0.01
12259 0.8136039 0.3329843 0.01
12260 0.8136039 0.3329843 0.01
12261 0.8136039 0.3329843 0.01
12262 0.8136039 0.3329843 0.01
12263 0.8136039 0.3329843 0.01
12264 0.8136039 0.3329843 0.01
12265 0.8136039 0.3329843 0.01
12266 0.8136039 0.3329843 0.01
12267 0.8136039 0.3329843 0.01
12268 0.8136039 0.3329843 0.01
12269 0.8136039 0.3329843 0.01
12270 0.8136039 0.3329843 0.01
12271 0.8136039 0.3329843 0.01
12272 0.8136039 0.3329843 0.01
12273 0.8136039 0.3329843 0.01
12274 0.8136039 0.3329843 0.01
12275 0.8136039 0.3329843 0.01
12276 0.8136039 0.3329843 0.01
12277 0.8136039 0.3329843 0.01
12278 0.8136039 0.3329843 0.01
12279 0.8136039 0.3329843 0.01
12280 0.8136039 0.3329843 0.01
12281 0.8136039 0.3329843 0.01
12282 0.8136039 0.3329843 0.01
12283 0.8136039 0.3329843 0.01
12284 0.8136039 0.3329843 0.01
12285 0.8136039 0.3329843 0.01
12286 0.8136039 0.3329843 0.01
12287 0.8136039 0.3329843 0.01
12288 0.8136039 0.3329843 0.01
12289 0.8136039 0.3329843 0.01
12290 0.8136039 0.3329843 0.01
12291 0.8136039 0.3329843 0.01
12292 0.8136039 0.3329843 0.01
12293 0.8136039 0.3329843 0.01
12294 0.8136039 0.3329843 0.01
12295 0.8136039 0.3329843 0.01
12296 0.8136039 0.3329843 0.01
12297 0.8136039 0.3329843 0.01
12298 0.8136039 0.3329843 0.01
12299 0.8136039 0.3329843 0.01
12300 0.8136039 0.3329843 0.01
12301 0.8136039 0.3329843 0.01
12302 0.8136039 0.3329843 0.01
12303 0.8136039 0.3329843 0.01
12304 0.8136039 0.3329843 0.01
12305 0.8136039 0.3329843 0.01
12306 0.8136039 0.3329843 0.01
12307 0.8136039 0.3329843 0.01
12308 0.8136039 0.3329843 0.01
12309 0.8136039 0.3329843 0.01
12310 0.8136039 0.3329843 0.01
12311 0.8136039 0.3329843 0.01
12312 0.8136039 0.3329843 0.01
12313 0.8136039 0.3329843 0.01
12314 0.8136039 0.3329843 0.01
12315 0.8136039 0.3329843 0.01
12316 0.8136039 0.3329843 0.01
12317 0.8136039 0.3329843 0.01
12318 0.8136039 0.3329843 0.01
12319 0.8136039 0.3329843 0.01
12320 0.8136039 0.3329843 0.01
12321 0.8136039 0.3329843 0.01
12322 0.8136039 0.3329843 0.01
12323 0.8136039 0.3329843 0.01
12324 0.8136039 0.3329843 0.01
12325 0.8136039 0.3329843 0.01
12326 0.8136039 0.3329843 0.01
12327 0.8136039 0.3329843 0.01
12328 0.8136039 0.3329843 0.01
12329 0.8136039 0.3329843 0.01
12330 0.8136039 0.3329843 0.01
12331 0.8136039 0.3329843 0.01
12332 0.8136039 0.3329843 0.01
12333 0.8136039 0.3329843 0.01
12334 0.8136039 0.3329843 0.01
12335 0.8136039 0.3329843 0.01
12336 0.8136039 0.3329843 0.01
12337 0.8136039 0.3329843 0.01
12338 0.8136039 0.3329843 0.01
12339 0.8136039 0.3329843 0.01
12340 0.8136039 0.3329843 0.01
12341 0.8136039 0.3329843 0.01
12342 0.8136039 0.3329843 0.01
12343 0.8136039 0.3329843 0.01
12344 0.8136039 0.3329843 0.01
12345 0.8136039 0.3329843 0.01
12346 0.8136039 0.3329843 0.01
12347 0.8136039 0.3329843 0.01
12348 0.8136039 0.3329843 0.01
12349 0.8136039 0.3329843 0.01
12350 0.8136039 0.3329843 0.01
12351 0.8136039 0.3329843 0.01
12352 0.8136039 0.3329843 0.01
12353 0.8136039 0.3329843 0.01
12354 0.8136039 0.3329843 0.01
12355 0.8136039 0.3329843 0.01
12356 0.8136039 0.3329843 0.01
12357 0.8136039 0.3329843 0.01
12358 0.8136039 0.3329843 0.01
12359 0.8136039 0.3329843 0.01
12360 0.8136039 0.3329843 0.01
12361 0.8136039 0.3329843 0.01
12362 0.8136039 0.3329843 0.01
12363 0.8136039 0.3329843 0.01
12364 0.8136039 0.3329843 0.01
12365 0.8136039 0.3329843 0.01
12366 0.8136039 0.3329843 0.01
12367 0.8136039 0.3329843 0.01
12368 0.8136039 0.3329843 0.01
12369 0.8136039 0.3329843 0.01
12370 0.8136039 0.3329843 0.01
12371 0.8136039 0.3329843 0.01
12372 0.8136039 0.3329843 0.01
12373 0.8136039 0.3329843 0.01
12374 0.8136039 0.3329843 0.01
12375 0.8136039 0.3329843 0.01
12376 0.8136039 0.3329843 0.01
12377 0.8136039 0.3329843 0.01
12378 0.8136039 0.3329843 0.01
12379 0.8136039 0.3329843 0.01
12380 0.8136039 0.3329843 0.01
12381 0.8136039 0.3329843 0.01
12382 0.8136039 0.3329843 0.01
12383 0.8136039 0.3329843 0.01
12384 0.8136039 0.3329843 0.01
12385 0.8136039 0.3329843 0.01
12386 0.8136039 0.3329843 0.01
12387 0.8136039 0.3329843 0.01
12388 0.8136039 0.3329843 0.01
12389 0.8136039 0.3329843 0.01
12390 0.8136039 0.3329843 0.01
12391 0.8136039 0.3329843 0.01
12392 0.8136039 0.3329843 0.01
12393 0.8136039 0.3329843 0.01
12394 0.8136039 0.3329843 0.01
12395 0.8136039 0.3329843 0.01
12396 0.8136039 0.3329843 0.01
12397 0.8136039 0.3329843 0.01
12398 0.8136039 0.3329843 0.01
12399 0.8136039 0.3329843 0.01
12400 0.8136039 0.3329843 0.01
12401 0.8136039 0.3329843 0.01
12402 0.8136039 0.3329843 0.01
12403 0.8136039 0.3329843 0.01
12404 0.8136039 0.3329843 0.01
12405 0.8136039 0.3329843 0.01
12406 0.8136039 0.3329843 0.01
12407 0.8136039 0.3329843 0.01
12408 0.8136039 0.3329843 0.01
12409 0.8136039 0.3329843 0.01
12410 0.8136039 0.3329843 0.01
12411 0.8136039 0.3329843 0.01
12412 0.8136039 0.3329843 0.01
12413 0.8136039 0.3329843 0.01
12414 0.8136039 0.3329843 0.01
12415 0.8136039 0.3329843 0.01
12416 0.8136039 0.3329843 0.01
12417 0.8136039 0.3329843 0.01
12418 0.8136039 0.3329843 0.01
12419 0.8136039 0.3329843 0.01
12420 0.8136039 0.3329843 0.01
12421 0.8136039 0.3329843 0.01
12422 0.8136039 0.3329843 0.01
12423 0.8136039 0.3329843 0.01
12424 0.8136039 0.3329843 0.01
12425 0.8136039 0.3329843 0.01
12426 0.8136039 0.3329843 0.01
12427 0.8136039 0.3329843 0.01
12428 0.8136039 0.3329843 0.01
12429 0.8136039 0.3329843 0.01
12430 0.8136039 0.3329843 0.01
12431 0.8136039 0.3329843 0.01
12432 0.8136039 0.3329843 0.01
12433 0.8136039 0.3329843 0.01
12434 0.8136039 0.3329843 0.01
12435 0.8136039 0.3329843 0.01
12436 0.8136039 0.3329843 0.01
12437 0.8136039 0.3329843 0.01
12438 0.8136039 0.3329843 0.01
12439 0.8136039 0.3329843 0.01
12440 0.8136039 0.3329843 0.01
12441 0.8136039 0.3329843 0.01
12442 0.8136039 0.3329843 0.01
12443 0.8136039 0.3329843 0.01
12444 0.8136039 0.3329843 0.01
12445 0.819775 0.2411265 0.01
12446 0.819775 0.2411265 0.01
12447 0.819775 0.2411265 0.01
12448 0.819775 0.2411265 0.01
12449 0.819775 0.2411265 0.01
12450 0.819775 0.2411265 0.01
12451 0.819775 0.2411265 0.01
12452 0.819775 0.2411265 0.01
12453 0.819775 0.2411265 0.01
12454 0.819775 0.2411265 0.01
12455 0.819775 0.2411265 0.01
12456 0.819775 0.2411265 0.01
12457 0.819775 0.2411265 0.01
12458 0.819775 0.2411265 0.01
12459 0.819775 0.2411265 0.01
12460 0.819775 0.2411265 0.01
12461 0.819775 0.2411265 0.01
12462 0.819775 0.2411265 0.01
12463 0.819775 0.2411265 0.01
12464 0.819775 0.2411265 0.01
12465 0.819775 0.2411265 0.01
12466 0.819775 0.2411265 0.01
12467 0.819775 0.2411265 0.01
12468 0.819775 0.2411265 0.01
12469 0.819775 0.2411265 0.01
12470 0.819775 0.2411265 0.01
12471 0.819775 0.2411265 0.01
12472 0.819775 0.2411265 0.01
12473 0.819775 0.2411265 0.01
12474 0.819775 0.2411265 0.01
12475 0.819775 0.2411265 0.01
12476 0.819775 0.2411265 0.01
12477 0.819775 0.2411265 0.01
12478 0.819775 0.2411265 0.01
12479 0.819775 0.2411265 0.01
12480 0.819775 0.2411265 0.01
12481 0.819775 0.2411265 0.01
12482 0.819775 0.2411265 0.01
12483 0.819775 0.2411265 0.01
12484 0.819775 0.2411265 0.01
12485 0.819775 0.2411265 0.01
12486 0.819775 0.2411265 0.01
12487 0.819775 0.2411265 0.01
12488 0.819775 0.2411265 0.01
12489 0.819775 0.2411265 0.01
12490 0.819775 0.2411265 0.01
12491 0.819775 0.2411265 0.01
12492 0.819775 0.2411265 0.01
12493 0.819775 0.2411265 0.01
12494 0.819775 0.2411265 0.01
12495 0.819775 0.2411265 0.01
12496 0.819775 0.2411265 0.01
12497 0.819775 0.2411265 0.01
12498 0.819775 0.2411265 0.01
12499 0.819775 0.2411265 0.01
12500 0.819775 0.2411265 0.01
12501 0.819775 0.2411265 0.01
12502 0.819775 0.2411265 0.01
12503 0.819775 0.2411265 0.01
12504 0.819775 0.2411265 0.01
12505 0.819775 0.2411265 0.01
12506 0.819775 0.2411265 0.01
12507 0.819775 0.2411265 0.01
12508 0.819775 0.2411265 0.01
12509 0.819775 0.2411265 0.01
12510 0.819775 0.2411265 0.01
12511 0.819775 0.2411265 0.01
12512 0.819775 0.2411265 0.01
12513 0.819775 0.2411265 0.01
12514 0.819775 0.2411265 0.01
12515 0.819775 0.2411265 0.01
12516 0.819775 0.2411265 0.01
12517 0.819775 0.2411265 0.01
12518 0.819775 0.2411265 0.01
12519 0.819775 0.2411265 0.01
12520 0.819775 0.2411265 0.01
12521 0.819775 0.2411265 0.01
12522 0.819775 0.2411265 0.01
12523 0.819775 0.2411265 0.01
12524 0.819775 0.2411265 0.01
12525 0.819775 0.2411265 0.01
12526 0.819775 0.2411265 0.01
12527 0.819775 0.2411265 0.01
12528 0.819775 0.2411265 0.01
12529 0.819775 0.2411265 0.01
12530 0.819775 0.2411265 0.01
12531 0.819775 0.2411265 0.01
12532 0.819775 0.2411265 0.01
12533 0.819775 0.2411265 0.01
12534 0.819775 0.2411265 0.01
12535 0.819775 0.2411265 0.01
12536 0.819775 0.2411265 0.01
12537 0.819775 0.2411265 0.01
12538 0.819775 0.2411265 0.01
12539 0.819775 0.2411265 0.01
12540 0.819775 0.2411265 0.01
12541 0.819775 0.2411265 0.01
12542 0.819775 0.2411265 0.01
12543 0.819775 0.2411265 0.01
12544 0.819775 0.2411265 0.01
12545 0.819775 0.2411265 0.01
12546 0.819775 0.2411265 0.01
12547 0.819775 0.2411265 0.01
12548 0.819775 0.2411265 0.01
12549 0.819775 0.2411265 0.01
12550 0.819775 0.2411265 0.01
12551 0.819775 0.2411265 0.01
12552 0.819775 0.2411265 0.01
12553 0.819775 0.2411265 0.01
12554 0.819775 0.2411265 0.01
12555 0.819775 0.2411265 0.01
12556 0.819775 0.2411265 0.01
12557 0.819775 0.2411265 0.01
12558 0.819775 0.2411265 0.01
12559 0.819775 0.2411265 0.01
12560 0.819775 0.2411265 0.01
12561 0.819775 0.2411265 0.01
12562 0.819775 0.2411265 0.01
12563 0.819775 0.2411265 0.01
12564 0.819775 0.2411265 0.01
12565 0.819775 0.2411265 0.01
12566 0.819775 0.2411265 0.01
12567 0.819775 0.2411265 0.01
